"","codcomp","depto","secc","seg","zona","codloc","nomdepto","nomloc","nombarrioi","ccz","v_tot","v_tot_oc","v_tot_des","v_par","v_par_oc","v_par_des","v_col","v_col_oc","v_col_des","p_tot","p_tot_fem","p_tot_masc","p_part","p_part_fem","p_part_masc","p_col","p_col_fem","p_col_masc"
"13489","0403407700","04","03","407","700","04522","CERRO LARGO","RIO BRANCO","N/A","N/A",31,22,9,31,22,9,0,0,0,53,24,29,52,23,29,0,0,0
"13490","0113033873","01","13","033","873","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",18,18,0,18,18,0,0,0,0,71,34,37,69,34,35,0,0,0
"13491","1807005003","18","07","005","003","18900","TACUAREMBO","RURAL","N/A","N/A",53,25,28,51,25,26,2,0,2,59,29,30,59,29,30,0,0,0
"13492","1301106004","13","01","106","004","13020","RIVERA","RIVERA","N/A","N/A",3,1,2,3,1,2,0,0,0,4,3,1,1,1,0,0,0,0
"13493","0609013012","06","09","013","012","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",2,1,1,2,1,1,0,0,0,3,2,1,2,1,1,0,0,0
"13494","0609007011","06","09","007","011","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",9,7,2,9,7,2,0,0,0,16,6,10,14,5,9,0,0,0
"13495","0120010002","01","20","010","002","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",49,41,8,49,41,8,0,0,0,109,53,56,95,47,48,0,0,0
"13496","0108114007","01","08","114","007","01020","MONTEVIDEO","MONTEVIDEO","AGUADA","02",95,82,13,92,79,13,3,3,0,200,104,96,158,84,74,32,15,17
"13497","1505006851","15","05","006","851","15935","SALTO","CERROS DE VERA","N/A","N/A",5,3,2,5,3,2,0,0,0,4,1,3,4,1,3,0,0,0
"13498","1801011002","18","01","011","002","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13499","1212002018","12","12","002","018","12797","RIO NEGRO","ALGORTA","N/A","N/A",5,3,2,5,3,2,0,0,0,8,1,7,8,1,7,0,0,0
"13500","1510402850","15","10","402","850","15823","SALTO","CAMPO DE TODOS","N/A","N/A",13,13,0,13,13,0,0,0,0,34,20,14,34,20,14,0,0,0
"13501","0401132814","04","01","132","814","04020","CERRO LARGO","MELO","N/A","N/A",15,15,0,15,15,0,0,0,0,43,21,22,43,21,22,0,0,0
"13502","0124027001","01","24","027","001","01020","MONTEVIDEO","MONTEVIDEO","PQUE. BATLLE, V. DOLORES","04",22,16,6,22,16,6,0,0,0,40,24,16,40,24,16,0,0,0
"13503","0508101037","05","08","101","037","05423","COLONIA","NUEVA PALMIRA","N/A","N/A",21,17,4,21,17,4,0,0,0,33,20,13,32,19,13,0,0,0
"13504","0124125002","01","24","125","002","01020","MONTEVIDEO","MONTEVIDEO","PQUE. BATLLE, V. DOLORES","04",127,115,12,126,114,12,1,1,0,163,94,69,163,94,69,0,0,0
"13505","0110136401","01","10","136","401","01020","MONTEVIDEO","MONTEVIDEO","MALVIN","07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13506","1503207865","15","03","207","865","15120","SALTO","SALTO","N/A","N/A",9,9,0,9,9,0,0,0,0,31,17,14,29,16,13,0,0,0
"13507","1801017807","18","01","017","807","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",30,29,1,30,29,1,0,0,0,84,39,45,82,37,45,0,0,0
"13508","0609013019","06","09","013","019","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",11,10,1,11,10,1,0,0,0,27,12,15,27,12,15,0,0,0
"13509","1801019012","18","01","019","012","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",20,18,2,20,18,2,0,0,0,48,28,20,47,28,19,0,0,0
"13510","1801019009","18","01","019","009","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",74,67,7,74,67,7,0,0,0,161,85,76,152,83,69,0,0,0
"13511","1101029006","11","01","029","006","11120","PAYSANDU","PAYSANDU","N/A","N/A",14,12,2,14,12,2,0,0,0,35,21,14,35,21,14,0,0,0
"13512","0609002002","06","09","002","002","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",16,11,5,16,11,5,0,0,0,27,10,17,23,10,13,0,0,0
"13513","0904201601","09","04","201","601","09932","LAVALLEJA","GAETAN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13514","1001048426","10","01","048","426","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13515","1801121027","18","01","121","027","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13516","1202301005","12","02","301","005","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",11,10,1,10,9,1,1,1,0,28,17,11,26,15,11,0,0,0
"13517","1202203099","12","02","203","099","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13518","1001110402","10","01","110","402","10021","MALDONADO","PUNTA DEL ESTE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13519","0609007009","06","09","007","009","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",16,14,2,16,14,2,0,0,0,32,17,15,28,15,13,0,0,0
"13520","0201009860","02","01","009","860","02020","ARTIGAS","ARTIGAS","N/A","N/A",13,9,4,13,9,4,0,0,0,25,13,12,21,11,10,0,0,0
"13521","0609007010","06","09","007","010","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",19,17,2,19,17,2,0,0,0,37,21,16,35,21,14,0,0,0
"13522","0609001009","06","09","001","009","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",18,17,1,18,17,1,0,0,0,52,24,28,50,23,27,0,0,0
"13523","1202106117","12","02","106","117","12900","RIO NEGRO","RURAL","N/A","N/A",1,0,1,1,0,1,0,0,0,5,2,3,0,0,0,0,0,0
"13524","1814202402","18","14","202","402","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13525","0508104005","05","08","104","005","05423","COLONIA","NUEVA PALMIRA","N/A","N/A",26,15,11,26,15,11,0,0,0,30,20,10,25,17,8,0,0,0
"13526","1503207864","15","03","207","864","15120","SALTO","SALTO","N/A","N/A",81,73,8,81,73,8,0,0,0,191,104,87,191,104,87,0,0,0
"13527","1907102031","19","07","102","031","19723","TREINTA Y TRES","VILLA SARA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13528","1508006619","15","08","006","619","15943","SALTO","TERMAS DEL ARAPEY","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13529","1801221006","18","01","221","006","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",20,18,2,20,18,2,0,0,0,42,21,21,34,18,16,0,0,0
"13530","0609001008","06","09","001","008","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",14,12,2,14,12,2,0,0,0,17,7,10,14,6,8,0,0,0
"13531","1801221005","18","01","221","005","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",99,89,10,99,89,10,0,0,0,206,104,102,200,101,99,0,0,0
"13532","1801221002","18","01","221","002","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",38,32,6,38,32,6,0,0,0,97,44,53,93,44,49,0,0,0
"13533","1801221004","18","01","221","004","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",56,49,7,56,49,7,0,0,0,130,66,64,125,64,61,0,0,0
"13534","1801226020","18","01","226","020","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",13,13,0,12,12,0,1,1,0,72,40,32,17,12,5,54,28,26
"13535","1202203853","12","02","203","853","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",14,14,0,14,14,0,0,0,0,60,29,31,60,29,31,0,0,0
"13536","0609008003","06","09","008","003","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",19,15,4,19,15,4,0,0,0,37,22,15,35,20,15,0,0,0
"13537","0308008001","03","08","008","001","03724","CANELONES","LA FLORESTA","N/A","N/A",32,19,13,32,19,13,0,0,0,41,18,23,41,18,23,0,0,0
"13538","0311005010","03","11","005","010","03422","CANELONES","SAN RAMON","N/A","N/A",9,7,2,9,7,2,0,0,0,28,14,14,28,14,14,0,0,0
"13539","0113132851","01","13","132","851","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",179,171,8,179,171,8,0,0,0,359,196,163,319,176,143,0,0,0
"13540","0113033874","01","13","033","874","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",7,7,0,7,7,0,0,0,0,23,14,9,23,14,9,0,0,0
"13541","0121047855","01","21","047","855","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",78,75,3,77,75,2,1,0,1,177,101,76,177,101,76,0,0,0
"13542","1607006400","16","07","006","400","16823","SAN JOSE","MAL ABRIGO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13543","1807005002","18","07","005","002","18900","TACUAREMBO","RURAL","N/A","N/A",16,4,12,16,4,12,0,0,0,11,4,7,11,4,7,0,0,0
"13544","0113010851","01","13","010","851","01020","MONTEVIDEO","MONTEVIDEO","CERRO","17",48,44,4,48,44,4,0,0,0,95,49,46,80,39,41,0,0,0
"13545","1103005005","11","03","005","005","11937","PAYSANDU","ORGOROSO","N/A","N/A",7,7,0,7,7,0,0,0,0,17,7,10,17,7,10,0,0,0
"13546","1508006402","15","08","006","402","15943","SALTO","TERMAS DEL ARAPEY","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13547","1508006851","15","08","006","851","15943","SALTO","TERMAS DEL ARAPEY","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13548","0401024005","04","01","024","005","04020","CERRO LARGO","MELO","N/A","N/A",21,20,1,21,20,1,0,0,0,61,41,20,47,29,18,0,0,0
"13549","0401023002","04","01","023","002","04020","CERRO LARGO","MELO","N/A","N/A",22,18,4,22,18,4,0,0,0,57,26,31,57,26,31,0,0,0
"13550","0337184808","03","37","184","808","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",36,35,1,36,35,1,0,0,0,98,57,41,98,57,41,0,0,0
"13551","0120012601","01","20","012","601","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13552","1001279853","10","01","279","853","10020","MALDONADO","MALDONADO","N/A","N/A",3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13553","0401012012","04","01","012","012","04020","CERRO LARGO","MELO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13554","0110217012","01","10","217","012","01020","MONTEVIDEO","MONTEVIDEO","UNION","06",33,29,4,33,29,4,0,0,0,76,37,39,70,35,35,0,0,0
"13555","1001779856","10","01","779","856","10020","MALDONADO","MALDONADO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13556","1401101600","14","01","101","600","14320","ROCHA","ROCHA","N/A","N/A",25,18,7,25,18,7,0,0,0,55,31,24,52,30,22,0,0,0
"13557","1003331857","10","03","331","857","10998","MALDONADO","LAGUNA DE LOS CISNES - LOMAS DEL SAUCE","N/A","N/A",6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"13558","1801005023","18","01","005","023","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",30,26,4,30,26,4,0,0,0,52,21,31,52,21,31,0,0,0
"13559","0403207403","04","03","207","403","04522","CERRO LARGO","RIO BRANCO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13560","0121128854","01","21","128","854","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",60,52,8,58,51,7,2,1,1,147,77,70,131,70,61,11,5,6
"13561","0308213001","03","08","213","001","03724","CANELONES","LA FLORESTA","N/A","N/A",25,18,7,25,18,7,0,0,0,44,24,20,43,24,19,0,0,0
"13562","0901004010","09","01","004","010","09220","LAVALLEJA","MINAS","N/A","N/A",14,10,4,12,9,3,2,1,1,39,32,7,18,13,5,21,19,2
"13563","0120011007","01","20","011","007","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",42,38,4,42,38,4,0,0,0,80,42,38,79,41,38,0,0,0
"13564","1809007005","18","09","007","005","18900","TACUAREMBO","RURAL","N/A","N/A",17,5,12,16,5,11,1,0,1,16,7,9,16,7,9,0,0,0
"13565","0117031853","01","17","031","853","01020","MONTEVIDEO","MONTEVIDEO","CASAVALLE","11",17,17,0,17,17,0,0,0,0,51,25,26,49,25,24,0,0,0
"13566","0117108853","01","17","108","853","01020","MONTEVIDEO","MONTEVIDEO","PIEDRAS BLANCAS","10",9,8,1,9,8,1,0,0,0,22,14,8,18,12,6,0,0,0
"13567","1501012016","15","01","012","016","15120","SALTO","SALTO","N/A","N/A",24,24,0,24,24,0,0,0,0,114,62,52,91,47,44,0,0,0
"13568","1502002404","15","02","002","404","15120","SALTO","SALTO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13569","1809007006","18","09","007","006","18900","TACUAREMBO","RURAL","N/A","N/A",47,12,35,46,12,34,1,0,1,32,12,20,30,12,18,0,0,0
"13570","0301214864","03","01","214","864","03320","CANELONES","CANELONES","N/A","N/A",42,37,5,42,37,5,0,0,0,93,41,52,92,41,51,0,0,0
"13571","0301302018","03","01","302","018","03320","CANELONES","CANELONES","N/A","N/A",39,33,6,39,33,6,0,0,0,70,42,28,69,42,27,0,0,0
"13572","0337137038","03","37","137","038","03831","CANELONES","LAGOMAR","N/A","N/A",66,58,8,66,58,8,0,0,0,148,72,76,146,70,76,0,0,0
"13573","1201118804","12","01","118","804","12320","RIO NEGRO","FRAY BENTOS","N/A","N/A",4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13574","1508006853","15","08","006","853","15943","SALTO","TERMAS DEL ARAPEY","N/A","N/A",1,1,0,1,1,0,0,0,0,3,1,2,3,1,2,0,0,0
"13575","1811002002","18","11","002","002","18900","TACUAREMBO","RURAL","N/A","N/A",53,19,34,52,18,34,1,1,0,48,19,29,44,18,26,1,0,1
"13576","0317300003","03","17","300","003","03627","CANELONES","PARQUE DEL PLATA","N/A","N/A",4,3,1,4,3,1,0,0,0,5,3,2,5,3,2,0,0,0
"13577","1908201400","19","08","201","400","19521","TREINTA Y TRES","SANTA CLARA DE OLIMAR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13578","0403310701","04","03","310","701","04522","CERRO LARGO","RIO BRANCO","N/A","N/A",19,17,2,19,17,2,0,0,0,55,24,31,53,23,30,0,0,0
"13579","0409007001","04","09","007","001","04900","CERRO LARGO","RURAL","N/A","N/A",74,48,26,74,48,26,0,0,0,111,55,56,111,55,56,0,0,0
"13580","1208001400","12","08","001","400","12723","RIO NEGRO","GRECCO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13581","0201003006","02","01","003","006","02020","ARTIGAS","ARTIGAS","N/A","N/A",50,45,5,49,45,4,1,0,1,112,56,56,95,48,47,0,0,0
"13582","1605007603","16","05","007","603","16924","SAN JOSE","BOCA DEL CUFRE","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13583","1701136404","17","01","136","404","17220","SORIANO","MERCEDES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13584","1801019851","18","01","019","851","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",8,8,0,8,8,0,0,0,0,18,10,8,18,10,8,0,0,0
"13585","0704201020","07","04","201","020","07721","FLORES","ISMAEL CORTINAS","N/A","N/A",13,10,3,13,10,3,0,0,0,21,9,12,16,7,9,0,0,0
"13586","1501030850","15","01","030","850","15120","SALTO","SALTO","N/A","N/A",36,33,3,36,33,3,0,0,0,94,47,47,84,43,41,0,0,0
"13587","1702005003","17","02","005","003","17900","SORIANO","RURAL","N/A","N/A",30,19,11,30,19,11,0,0,0,56,24,32,56,24,32,0,0,0
"13588","1801122008","18","01","122","008","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",14,14,0,14,14,0,0,0,0,38,21,17,38,21,17,0,0,0
"13589","1511205400","15","11","205","400","15523","SALTO","CONSTITUCION","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13590","1801019401","18","01","019","401","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13591","1701006603","17","01","006","603","17220","SORIANO","MERCEDES","N/A","N/A",29,27,2,29,27,2,0,0,0,77,42,35,77,42,35,0,0,0
"13592","0405205061","04","05","205","061","04721","CERRO LARGO","ISIDORO NOBLIA","N/A","N/A",7,7,0,7,7,0,0,0,0,15,7,8,15,7,8,0,0,0
"13593","0405205058","04","05","205","058","04721","CERRO LARGO","ISIDORO NOBLIA","N/A","N/A",9,8,1,9,8,1,0,0,0,17,11,6,17,11,6,0,0,0
"13594","0337384813","03","37","384","813","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13595","0120011400","01","20","011","400","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13596","0120018001","01","20","018","001","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",51,46,5,51,46,5,0,0,0,110,57,53,105,55,50,0,0,0
"13597","0109046418","01","09","046","418","01900","MONTEVIDEO","RURAL","LEZICA, MELILLA","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13598","0306016404","03","06","016","404","03529","CANELONES","VILLA CRESPO Y SAN ANDRES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13599","0316213020","03","16","213","020","03530","CANELONES","FRACC. CNO. ANDALUZ Y R.84","N/A","N/A",22,19,3,22,19,3,0,0,0,50,22,28,50,22,28,0,0,0
"13600","0337384814","03","37","384","814","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13601","1501001403","15","01","001","403","15120","SALTO","SALTO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13602","1701002404","17","01","002","404","17220","SORIANO","MERCEDES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13603","1508105854","15","08","105","854","15723","SALTO","CHACRAS DE BELEN","N/A","N/A",8,5,3,8,5,3,0,0,0,20,9,11,20,9,11,0,0,0
"13604","0411002416","04","11","002","416","04020","CERRO LARGO","MELO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13605","1202002003","12","02","002","003","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",9,6,3,9,6,3,0,0,0,12,5,7,11,5,6,0,0,0
"13606","0405405803","04","05","405","803","04721","CERRO LARGO","ISIDORO NOBLIA","N/A","N/A",16,13,3,16,13,3,0,0,0,51,33,18,51,33,18,0,0,0
"13607","1508105400","15","08","105","400","15723","SALTO","CHACRAS DE BELEN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13608","1806217853","18","06","217","853","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13609","0405102018","04","05","102","018","04821","CERRO LARGO","ACEGUA","N/A","N/A",22,14,8,22,14,8,0,0,0,32,16,16,32,16,16,0,0,0
"13610","0109046403","01","09","046","403","01900","MONTEVIDEO","RURAL","LEZICA, MELILLA","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13611","0121048852","01","21","048","852","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13612","1202203069","12","02","203","069","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",5,4,1,5,4,1,0,0,0,7,4,3,6,3,3,0,0,0
"13613","1202203039","12","02","203","039","12621","RIO NEGRO","NUEVO BERLIN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13614","1801006015","18","01","006","015","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",50,40,10,49,39,10,1,1,0,85,47,38,82,46,36,2,1,1
"13615","1001131408","10","01","131","408","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13616","1501339852","15","01","339","852","15120","SALTO","SALTO","N/A","N/A",26,20,6,26,20,6,0,0,0,58,31,27,54,28,26,0,0,0
"13617","1907202403","19","07","202","403","19723","TREINTA Y TRES","VILLA SARA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13618","0609008002","06","09","008","002","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",10,10,0,10,10,0,0,0,0,25,12,13,25,12,13,0,0,0
"13619","1906102401","19","06","102","401","19790","TREINTA Y TRES","CERRO CHATO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13620","1801018400","18","01","018","400","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13621","1907202406","19","07","202","406","19723","TREINTA Y TRES","VILLA SARA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13622","1301206800","13","01","206","800","13020","RIVERA","RIVERA","N/A","N/A",51,50,1,51,50,1,0,0,0,95,56,39,82,49,33,0,0,0
"13623","0609001010","06","09","001","010","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",7,6,1,7,6,1,0,0,0,15,7,8,13,6,7,0,0,0
"13624","0609001012","06","09","001","012","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",20,14,6,19,13,6,1,1,0,35,20,15,30,16,14,5,4,1
"13625","0102102002","01","02","102","002","01020","MONTEVIDEO","MONTEVIDEO","CIUDAD VIEJA","01",6,5,1,3,2,1,3,3,0,28,14,14,5,3,2,22,10,12
"13626","1607002409","16","07","002","409","16923","SAN JOSE","JUAN SOLER","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13627","0337542800","03","37","542","800","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",58,52,6,58,52,6,0,0,0,128,69,59,128,69,59,0,0,0
"13628","0401132870","04","01","132","870","04020","CERRO LARGO","MELO","N/A","N/A",9,8,1,9,8,1,0,0,0,20,12,8,20,12,8,0,0,0
"13629","0401009406","04","01","009","406","04020","CERRO LARGO","MELO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13630","0401002005","04","01","002","005","04020","CERRO LARGO","MELO","N/A","N/A",49,48,1,49,48,1,0,0,0,143,76,67,137,73,64,0,0,0
"13631","0401025008","04","01","025","008","04020","CERRO LARGO","MELO","N/A","N/A",100,95,5,100,95,5,0,0,0,276,137,139,253,127,126,0,0,0
"13632","0105105012","01","05","105","012","01020","MONTEVIDEO","MONTEVIDEO","BARRIO SUR","01",123,114,9,123,114,9,0,0,0,234,124,110,230,124,106,0,0,0
"13633","0120018004","01","20","018","004","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",18,17,1,18,17,1,0,0,0,53,25,28,52,24,28,0,0,0
"13634","1901220875","19","01","220","875","19220","TREINTA Y TRES","TREINTA Y TRES","N/A","N/A",5,5,0,5,5,0,0,0,0,14,6,8,14,6,8,0,0,0
"13635","1901007019","19","01","007","019","19220","TREINTA Y TRES","TREINTA Y TRES","N/A","N/A",28,23,5,28,23,5,0,0,0,72,41,31,58,33,25,0,0,0
"13636","1901007406","19","01","007","406","19220","TREINTA Y TRES","TREINTA Y TRES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13637","0609008005","06","09","008","005","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13638","0125001403","01","25","001","403","01020","MONTEVIDEO","MONTEVIDEO","CIUDAD VIEJA","01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13639","0609008012","06","09","008","012","06421","DURAZNO","SARANDI DEL YI","N/A","N/A",14,12,2,14,12,2,0,0,0,37,17,20,32,16,16,0,0,0
"13640","1003210703","10","03","210","703","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",4,4,0,4,4,0,0,0,0,16,8,8,16,8,8,0,0,0
"13641","0337542094","03","37","542","094","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",32,29,3,31,28,3,1,1,0,88,49,39,71,39,32,17,10,7
"13642","0403207701","04","03","207","701","04522","CERRO LARGO","RIO BRANCO","N/A","N/A",23,22,1,23,22,1,0,0,0,60,29,31,53,25,28,0,0,0
"13643","0105206013","01","05","206","013","01020","MONTEVIDEO","MONTEVIDEO","BARRIO SUR","02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13644","0114018408","01","14","018","408","01020","MONTEVIDEO","MONTEVIDEO","CAPURRO, BELLA VISTA","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13645","1813102003","18","13","102","003","18900","TACUAREMBO","RURAL","N/A","N/A",81,46,35,72,43,29,9,3,6,114,56,58,114,56,58,0,0,0
"13646","1908005002","19","08","005","002","19521","TREINTA Y TRES","SANTA CLARA DE OLIMAR","N/A","N/A",21,19,2,21,19,2,0,0,0,43,22,21,40,20,20,0,0,0
"13647","0401016003","04","01","016","003","04020","CERRO LARGO","MELO","N/A","N/A",69,48,21,65,48,17,4,0,4,72,40,32,71,39,32,0,0,0
"13648","0121047009","01","21","047","009","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13649","0304131402","03","04","131","402","03343","CANELONES","18 DE MAYO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13650","0108008801","01","08","008","801","01020","MONTEVIDEO","MONTEVIDEO","AGUADA","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13651","1606202003","16","06","202","003","16421","SAN JOSE","LIBERTAD","N/A","N/A",26,24,2,26,24,2,0,0,0,49,22,27,48,22,26,0,0,0
"13652","1801126011","18","01","126","011","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",55,44,11,55,44,11,0,0,0,108,52,56,103,49,54,0,0,0
"13653","0401020405","04","01","020","405","04020","CERRO LARGO","MELO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13654","0115312001","01","15","312","001","01020","MONTEVIDEO","MONTEVIDEO","PARQUE RODO","02",123,114,9,120,111,9,3,3,0,303,152,151,256,127,129,35,18,17
"13655","0912101037","09","12","101","037","09521","LAVALLEJA","JOSE BATLLE Y ORDOÑEZ","N/A","N/A",20,12,8,20,12,8,0,0,0,27,12,15,25,12,13,0,0,0
"13656","1101226020","11","01","226","020","11120","PAYSANDU","PAYSANDU","N/A","N/A",65,56,9,65,56,9,0,0,0,143,65,78,124,56,68,0,0,0
